1	01	03	10	0000	REPRODUCTORES DE RAZA PURA- DE LA ESPECIE PORCINA	5	0	1110	720	\N
1	01	03	91	\N	LOS DMS ANIMALES VIVOS -DE PESO < A 50 KG- DE LA ESPECIE PORCINA	5	0	1110	720	\N
1	01	03	91	0000	LOS DMS ANIMALES VIVOS DE LA ESPECIE PORCINA- DE PESO INFERIOR A 50 KG	10	0	1110	511	\N
1	01	03	92	\N	LOS DMS ANIMALES VIVOS -DE PESO >= A 50 KG- DE LA ESPECIE PORCINA	10	0	1110	511	\N
1	01	03	92	0000	LOS DMS ANIMALES VIVOS DE LA ESPECIE PORCINA- DE PESO SUPERIOR O IGUAL A 50 KG	10	0	1110	511	\N
1	01	04	\N	\N	ANIMALES VIVOS DE LAS ESPECIES OVINA O CAPRINA	10	0	1110	511	\N
1	01	04	10	\N	ANIMALES VIVOS DE LA ESPECIE OVINA.	10	0	1110	511	\N
1	01	04	10	1000	REPRODUCTORES DE RAZA PURA- DE LA ESPECIE OVINA	5	0	1110	720	\N
1	01	04	10	9000	LOS DMS ANIMALES VIVOS DE LA ESPECIE OVINA	10	0	1110	511	\N
1	01	04	20	\N	ANIMALES VIVOS DE LA ESPECIE CAPRINA.	10	0	1110	511	\N
1	01	04	20	1000	REPRODUCTORES DE RAZA PURA- DE LA ESPECIE CAPRINA	5	0	1110	720	\N
1	01	04	20	9000	LOS DMS ANIMALES VIVOS DE LA ESPECIE CAPRINA	10	0	1110	511	\N
1	01	05	\N	\N	GALLOS- GALLINAS- PATOS- GANSOS- PAVOS (GALLIPAVOS) Y PINTADAS- DE LAS ESPECIES DOMESTICAS- VIVOS	10	0	1110	511	\N
1	01	05	11	\N	GALLOS Y GALLINAS DE PESO <= A 185 G.	10	0	1110	511	\N
1	01	05	11	0000	GALLOS Y GALLINAS DE LAS ESPECIES DOMESTICAS- DE PESO INFERIOR O IGUAL A 185 G- VIVOS	5	0	1110	511	\N
1	01	05	12	\N	PAVOS (GALLIPAVOS) DE PESO <= A 185 G.	5	0	1110	511	\N
1	01	05	12	0000	PAVOS (GALLIPAVOS) DE PESO INFERIOR O IGUAL A 185 G- VIVOS	5	0	1110	511	\N
1	01	05	13	\N	PATOS- DE LAS ESPECIES DOMESTICAS- DE PESO INFERIOR O IGUAL A 185 G- VIVOS	5	0	1110	511	\N
1	01	05	13	0000	PATOS- DE LAS ESPECIES DOMESTICAS- DE PESO INFERIOR O IGUAL A 185 G- VIVOS	5	0	1110	511	\N
1	01	05	14	\N	GANSOS- DE LAS ESPECIES DOMESTICAS- DE PESO INFERIOR O IGUAL A 185 G- VIVOS	5	0	1110	511	\N
1	01	05	14	0000	GANSOS- DE LAS ESPECIES DOMESTICAS- DE PESO INFERIOR O IGUAL A 185 G- VIVOS	5	0	1110	511	\N
1	01	05	15	\N	PINTADAS- DE LAS ESPECIES DOMESTICAS- DE PESO INFERIOR O IGUAL A 185 G- VIVOS	5	0	1110	511	\N
1	01	05	15	0000	PINTADAS- DE LAS ESPECIES DOMESTICAS- DE PESO INFERIOR O IGUAL A 185 G- VIVOS	5	0	1110	511	\N
1	01	05	19	\N	LOS DMS PATOS GANSOS PAVOS Y PINTADAS DE PESO <= A 185 G. DE LAS ESPECIES DOMESTICAS O VIVOS	5	0	1110	511	\N
1	01	05	19	0000	PATOS- GANSOS Y PINTADAS DE LAS ESPECIES DOMESTICAS- DE PESO INFERIOR O IGUAL A 185 G- VIVOS	5	0	1110	511	\N
1	01	05	94	\N	GALLOS Y GALLINAS DE PESO INFERIO O IGUAL A 185 G DE LAS ESPECIES DOMESTICAS VIVOS	5	0	1110	511	\N
1	01	05	94	0000	GALLOS Y GALLINAS VIVOS- DE PESO SUPERIOR A 185 G	10	0	1110	511	\N
1	01	05	99	\N	LOS DMS PATOS- GANSOS- PAVOS Y PINTADAS DE LAS ESPECIES DOMESTICAS VIVOS.	10	0	1110	511	\N
1	01	05	99	0000	LOS DMS PATOS- GANSOS- PAVOS Y PINTADAS- DE LAS ESPECIES DOMESTICAS VIVOS- DE PESO SUPERIOR A 185 G	10	0	1110	511	\N
1	01	06	\N	\N	LOS DEMAS ANIMALES VIVOS	10	0	1110	511	\N
1	01	06	11	\N	PRIMATES VIVOS	10	0	1110	511	\N
1	01	06	11	0000	PRIMATES- VIVOS	10	0	1110	511	\N
1	01	06	12	\N	BALLENAS DELFINES Y MARSOPAS (MAMIFEROS DEL ORDEN CETACEOS); MANATIES Y DUGONES O DUGONGOS (MAMIFEROS DEL ORDEN SIRENIOS)	10	0	1110	511	\N
1	01	06	12	0000	BALLENAS- DELFINES Y MARSOPAS (MAMIFEROS DEL ORDEN CETACEOS); MANATIES Y DUGONES O DUGONGOS (MAMIFEROS DEL ORDEN SIRENIOS); OTARIOS Y FOCAS- LEONES MARINOS Y MORSAS (MAMIFEROS DEL SUBORDEN PINNIPEDIA)	10	0	1110	511	\N
1	01	06	13	\N	CAMELLOS Y DMS CAMELIDOS (CAMELIDAS):	10	0	1110	511	\N
1	01	06	13	0000	CAMELLOS Y DMS CAMELIDOS (CAMELIDAS):	0	0	1110	511	\N
1	01	06	13	1100	LLAMAS (LAMA GLAMA)- INCLUIDOS LOS GUANACOS- VIVOS	10	0	1110	511	\N
1	01	06	13	1200	ALPACAS (LAMA PACUS)- VIVOS	10	0	1110	511	\N
1	01	06	13	1900	LOS DMS CAMELIDOS SUDAMERICANOS VIVOS	10	0	1110	511	\N
1	01	06	13	9000	LOS DMS CAMELLOS Y DMS CAMELIDOS (CAMELIDAS)- VIVOS	10	0	1110	511	\N
1	01	06	14	\N	CONEJOS Y LIEBRES- VIVOS	10	0	1110	511	\N
1	01	06	14	0000	CONEJOS Y LIEBRES- VIVOS	10	0	1110	511	\N
1	01	06	19	\N	LOS DMS MAMIFEROS VIVOS.	10	0	1110	511	\N
1	01	06	19	0000	LOS DMS MAMIFEROS VIVOS	10	0	1110	511	\N
1	01	06	19	1100	LLAMAS (LAMA GLAMA)- INCLUIDOS LOS GUANACOS- VIVAS	10	0	1110	511	\N
1	01	06	19	1200	ALPACAS (LAMA PACUS)- VIVAS	10	0	1110	511	\N
1	01	06	19	1900	LOS DMS CAMELIDOS SUDAMERICANOS VIVOS	10	0	1110	511	\N
1	01	06	19	9000	LOS DMS MAMIFEROS VIVOS	10	0	1110	511	\N
1	01	06	20	\N	REPTILES (INCLUIDAS LAS SERPIENTES Y TORTUGAS DE MAR) VIVOS.	10	0	1110	511	\N
1	01	06	20	0000	REPTILES (INCLUIDAS LAS SERPIENTES Y TORTUGAS DE MAR)- VIVOS	10	0	1110	511	\N
1	01	06	31	\N	AVES DE RAPINA VIVOS.	10	0	1110	511	\N
1	01	06	31	0000	AVES DE RAPINA- VIVAS	10	0	1110	511	\N
1	01	06	32	\N	PSITACIFORMES (INCLUIDOS LOS LOROS GUACAMAYOS Y CACATUAS Y DMS PAPAGAYOS) VIVOS.	10	0	1110	511	\N
1	01	06	32	0000	PSITACIFORMES (INCLUIDOS LOS LOROS- GUACAMAYOS- CACATUAS Y DEMAS PAPAGAYOS) VIVOS	10	0	1110	511	\N
1	01	06	33	\N	AVESTRUCES; EMUES (DROMAIUS NOVAEHOLLANDIAE)	10	0	1110	511	\N
1	01	06	33	0000	AVESTRUCES; EMUES (DROMAIUS NOVAEHOLLANDIAE)	10	0	1110	511	\N
1	01	06	39	\N	LOS DMS AVES VIVOS.	10	0	1110	511	\N
1	01	06	39	0000	LAS DEMAS AVES- VIVAS	10	0	1110	511	\N
1	01	06	41	\N	ABEJAS- VIVAS	10	0	1110	511	\N
1	01	06	41	0000	ABEJAS- VIVAS	10	0	1110	511	\N
1	01	06	49	\N	LOS DMS INSECTOS- VIVOS	10	0	1110	511	\N
1	01	06	49	0000	LOS DMS INSECTOS- VIVOS	10	0	1110	511	\N
1	01	06	90	\N	LOS DMS ANIMALES VIVOS.	10	0	1110	511	\N
1	01	06	90	0000	LOS DMS ANIMALES VIVOS	10	2	1110	511	\N
1	01	06	90	1000	INSECTOS- VIVOS	10	0	1110	511	\N
1	01	06	90	9000	LOS DMS ANIMALES- VIVOS	10	0	1110	511	\N
1	02	01	\N	\N	CARNE DE ANIMALES DE LA ESPECIE BOVINA- FRESCA O REFRIGERADA	10	0	1110	511	\N
1	02	01	10	\N	CARNE DE ANIMALES DE LA ESPECIE BOVINA EN CANALES O MEDIAS CANALES. FRESCA O REFRIGERADA.	10	0	1110	511	\N
1	02	01	10	0000	CARNE DE ANIMALES DE LA ESPECIE BOVINA- FRESCA O REFRIGERADA- EN CANALES O MEDIAS CANALES	80	0	3111	113	\N
1	02	01	20	\N	LOS DMS CORTES (TROZOS) SIN DESHUESAR DE CARNE DE LA ESPECIE BOVINA FRESCA O REFRIGERADA.	80	0	3111	113	\N
1	02	01	20	0000	LOS DMS CORTES (TROZOS) SIN DESHUESAR- DE CARNE DE ANIMALES DE LA ESPECIE BOVINA- FRESCA O REFRIGERADA	80	0	3111	113	\N
1	02	01	30	\N	CARNE -DESHUESADA- DE LA ESPECIE BOVINA FRESCA O REFRIGERADA	80	0	3111	113	\N
1	02	01	30	0010	CARNE -DESHUESADA- CORTES FINOS DE LA ESPECIE BOVINA FRESCA O REFRIGERADA	80	0	3111	113	\N
1	02	01	30	0090	LOS DMS CARNE -DESHUESADA- DE LA ESPECIE BOVINA FRESCA O REFRIGERADA	80	0	3111	113	\N
1	02	01	30	1000	CORTES FINOS DE CARNE DESHUESADA DE ANIMALES DE LA ESPECIE BOVINA- FRESCA O REFRIGERADA	80	0	3111	113	\N
1	02	01	30	9000	LOS DMS CORTES DE CARNE DESHUESADA DE ANIMALES DE LA ESPECIE BOVINA- FRESCA O REFRIGERADA	80	0	3111	113	\N
1	02	02	\N	\N	CARNE DE ANIMALES DE LA ESPECIE BOVINA- CONGELADA	80	0	3111	113	\N
1	02	02	10	\N	CARNE -EN CANALES O MEDIAS CANALES- DE LA ESPECIE BOVINA. CONGELADA.	80	0	3111	113	\N
1	02	02	10	0000	CARNE DE ANIMALES DE LA ESPECIE BOVINA- CONGELADA- EN CANALES O MEDIAS CANALES	80	0	3111	113	\N
1	02	02	20	\N	LOS DMS CORTES (TROZOS) SIN DESHUESAR DE CARNE DE LA ESPECIE BOVINA CONGELADA.	80	0	3111	113	\N
1	02	02	20	0000	LOS DMS CORTES (TROZOS) DE CARNE DE ANIMALES DE LA ESPECIE BOVINA CONGELADA- SIN DESHUESAR	80	0	3111	113	\N
1	02	02	30	\N	CARNE -DESHUESADA- DE LA ESPECIE BOVINA. CONGELADA.	80	0	3111	113	\N
1	02	02	30	0010	CORTES FINOS DE CARNE DE ANIMALES DE LA ESPECIE BOVINA- CONGELADA- DESHUESADA	80	0	3111	113	\N
1	02	02	30	0090	LOS DMS DE CARNE DE ANIMALES DE LA ESPECIE BOVINA- CONGELADA- DESHUESADA	80	0	3111	113	\N
1	02	02	30	1000	CORTES FINOS DE CARNE DE ANIMALES DE LA ESPECIE BOVINA- CONGELADA- DESHUESADA	80	0	3111	113	\N
1	02	02	30	9000	LOS DMS DE CARNE DE ANIMALES DE LA ESPECIE BOVINA- CONGELADA- DESHUESADA	80	0	3111	113	\N
1	02	03	\N	\N	CARNE DE ANIMALES DE LA ESPECIE PORCINA- FRESCA- REFRIGERADA O CONGELADA	80	0	3111	113	\N
1	02	03	11	\N	CARNE -EN CANALES O MEDIAS CANALES- FRESCA O REFRIGERADA. DE LA ESPECIE PORCINA	80	0	3111	113	\N
1	02	03	11	0000	CARNE DE ANIMALES DE LA ESPECIE PORCINA- FRESCA O REFRIGERADA- EN CANALES O MEDIAS CANALES..	20	0	3111	113	\N
1	02	03	12	\N	PIERNAS PALETAS Y SUS TROZOS SIN DESHUESAR FRESCA O REFRIGERADA DE LA ESPECIE PORCINA.	20	0	3111	113	\N
1	02	03	12	0000	PIERNAS- PALETAS Y SUS TROZOS DE ANIMALES DE LA ESPECIE PORCINA- FRESCOS O REFRIGERADOS- SIN DESHUESAR	20	0	3111	113	\N
1	02	03	19	\N	LAS DMS CARNES FRESCA O REFRIGERADA. DE LA ESPECIE PORCINA	20	0	3111	113	\N
1	02	03	19	0000	LAS DMS CARNES DE ANIMALES DE LA ESPECIE PORCINA- FRESCAS- REFRIGERADAS O CONGELADAS	0	0	3111	113	\N
1	02	03	19	1000	CARNE SIN HUESO- DE ANIMALES DE LA ESPECIE PORCINA- FRESCA O REFRIGERADA	20	0	3111	113	\N
1	02	03	19	2000	CHULETAS- COSTILLAS- DE ANIMALES DE LA ESPECIE PORCINA- FRESCA O REFRIGERADA	20	0	3111	113	\N
1	02	03	19	3000	TOCINO CON PARTES MAGRAS- DE ANIMALES DE LA ESPECIE PORCINA- FRESCA O REFRIGERADA	20	0	3111	113	\N
1	02	03	19	9000	LAS DMS CARNES DE ANIMALES DE LA ESPECIE PORCINA- FRESCAS O REFRIGERADAS	20	0	3111	113	\N
1	02	03	21	\N	CARNE -EN CANALES O MEDIAS CANALES- CONGELADA. DE LA ESPECIE PORCINA.	20	0	3111	113	\N
1	02	03	21	0000	CARNE DE ANIMALES DE LA ESPECIE PORCINA CONGELADA- EN CANALES O MEDIAS CANALES	20	0	3111	113	\N
1	02	03	22	\N	PIERNAS PALETAS Y SUS TROZOS SIN DESHUESAR CONGELADA DE LA ESPECIE PORCINA.	20	0	3111	113	\N
1	02	03	22	0000	PIERNAS- PALETAS Y SUS TROZOS DE ANIMALES DE LA ESPECIE PORCINA- CONGELADOS- SIN DESHUESAR	20	0	3111	113	\N
1	02	03	29	\N	LAS DMS CARNES -CONGELADA- DE LA ESPECIE PORCINA.	20	0	3111	113	\N
1	02	03	29	0000	LAS DEMAS CARNES DE ANIMALES DE LA ESPECIE PORCINA- CONGELADAS	0	0	3111	113	\N
1	02	03	29	1000	CARNE SIN HUESO- DE LA ESPECIE PORCINA- CONGELADA	20	0	3111	113	\N
1	02	03	29	2000	CHULETAS- COSTILLAS- DE LA ESPECIE PORCINA- CONGELADAS	20	0	3111	113	\N
1	02	03	29	3000	TOCINO CON PARTES MAGRAS- DE LA ESPECIE PORCINA- CONGELADAS	20	0	3111	113	\N
1	02	03	29	9000	LAS DEMAS CARNES DE ANIMALES DE LA ESPECIE PORCINA- CONGELADAS	20	0	3111	113	\N
1	02	04	\N	\N	CARNE DE ANIMALES DE LAS ESPECIES OVINA O CAPRINA- FRESCA- REFRIGERADA O CONGELADA	20	0	3111	113	\N
1	02	04	10	\N	CANALES O MEDIAS CANALES DE CORDERO. FRESCAS O REFRIGERADAS.	20	0	3111	113	\N
1	02	04	10	0000	CANALES O MEDIAS CANALES- DE CORDERO FRESCAS O REFRIGERADAS	20	0	3111	113	\N
1	02	04	21	\N	CARNE -EN CANALES O MEDIAS CANALES- DE LA ESPECIE OVINA. FRESCAS O REFRIGERADAS	20	0	3111	113	\N
1	02	04	21	0000	LAS DEMAS CARNES DE ANIMALES DE LA ESPECIE OVINA- EN CANALES O MEDIAS CANALES- FRESCAS O REFRIGERADAS	20	0	3111	113	\N
1	02	04	22	\N	LOS DMS CORTES (TROZOS) SIN DESHUESAR DE CARNE DE LA ESPECIE OVINA. FRESCA O REFRIGERADA.	20	0	3111	113	\N
1	02	04	22	0000	LOS DMS CORTES (TROZOS) SIN DESHUESAR- DE CARNE DE ANIMALES DE LA ESPECIE OVINA- FRESCOS O REFRIGERADOS	20	0	3111	113	\N
1	02	04	23	\N	LAS DMS CARNES -DESHUESADAS- DE LA ESPECIE OVINA FRESCA O REFRIGERADA.	20	0	3111	113	\N
1	02	04	23	0000	LAS DEMAS CARNES DE ANIMALES DE LA ESPECIE OVINA- DESHUESADAS- FRESCAS O REFRIGERADAS	20	0	3111	113	\N
1	02	04	30	\N	CANALES O MEDIAS CANALES DE CORDERO -CONGELADOS.	20	0	3111	113	\N
1	02	04	30	0000	CANALES O MEDIAS CANALES- DE CORDERO- CONGELADAS	20	0	3111	113	\N
1	02	04	41	\N	LAS DMS CARNES -EN CANALES O MEDIAS CANALES- DE LA ESPECIE OVINA. CONGELADAS.	20	0	3111	113	\N
1	02	04	41	0000	LAS DEMAS CARNES DE ANIMALES DE LA ESPECIE OVINA- EN CANALES O MEDIAS CANALES- CONGELADAS	20	0	3111	113	\N
1	02	04	42	\N	LOS DMS CORTES (TROZOS) SIN DESHUESAR DE CARNE DE LA ESPECIE OVINA CONGELADA.	20	0	3111	113	\N
1	02	04	42	0000	LOS DMS CORTES (TROZOS) DE CARNE DE ANIMALES DE LA ESPECIE OVINA SIN DESHUESAR- CONGELADOS	20	0	3111	113	\N
1	02	04	43	\N	LOS DMS CARNES -DESHUESADAS- DE LA ESPECIE OVINA CONGELADA.	20	0	3111	113	\N
1	02	04	43	0000	LAS DEMAS CARNES DE ANIMALES DE LA ESPECIE OVINA DESHUESADAS- CONGELADAS	20	0	3111	113	\N
1	02	04	50	\N	CARNE DE ANIMALES DE LA ESPECIE CAPRINA.	20	0	3111	113	\N
1	02	04	50	0000	CARNE DE ANIMALES DE LA ESPECIE CAPRINA- FRESCA- REFRIGERADA O CONGELADA	20	0	3111	113	\N
1	02	05	\N	\N	CARNE DE ANIMALES DE LAS ESPECIES CABALLAR ASNAL O MULAR FRESCA REFRIGERADA O CONGELADA	20	0	3111	113	\N
1	02	05	00	\N	CARNE DE ANIMALES DE LAS ESPECIES CABALLAR ASNAL OMULAR. FRESCA REFRIGERADA O CONGELADA.	20	0	3111	113	\N
1	02	05	00	0000	CARNE DE ANIMALES DE LAS ESPECIES CABALLAR- ASNAL O MULAR- FRESCA- REFRIGERADA O CONGELADA	20	16	3111	113	\N
1	02	06	\N	\N	DESPOJOS COMESTIBLES DE ANIMALES DE LAS ESPECIES BOVINA- PORCINA- OVINA- CAPRINA- CABALLAR- ASNAL O MULAR- FRESCOS- REFRIGERADOS O CONGELADOS	20	16	3111	113	\N
1	02	06	10	\N	DESPOJOS COMESTIBLES DE LA ESPECIE BOVINA. FRESCOS O REFRIGERADOS.	20	16	3111	113	\N
1	02	06	10	0000	DESPOJOS COMESTIBLES DE ANIMALES DE LA ESPECIE BOVINA- FRESCOS O REFRIGERADOS	80	0	3111	113	\N
1	02	06	21	\N	LENGUAS DE ANIMALES DE LA ESPECIE BOVINA CONGELADAS.	80	0	3111	113	\N
1	02	06	21	0000	LENGUAS DE ANIMALES DE LA ESPECIE BOVINA- CONGELADAS	80	0	3111	113	\N
1	02	06	22	\N	HIGADOS DE ANIMALES DE LA ESPECIE BOVINA CONGELADOS.	80	0	3111	113	\N
1	02	06	22	0000	HIGADOS DE ANIMALES DE LA ESPECIE BOVINA- CONGELADOS	80	0	3111	113	\N
1	02	06	29	\N	LOS DMS DESPOJOS COMESTIBLES DE ANIMALES DE LA ESPECIE BOVINA. CONGELADOS.	80	0	3111	113	\N
1	02	06	29	0000	LOS DMS DESPOJOS COMESTIBLES DE ANIMALES DE LA ESPECIE BOVINA- CONGELADOS	80	0	3111	113	\N
1	02	06	30	\N	DESPOJOS COMESTIBLES DE ANIMALES DE LA ESPECIE PORCINA- FRESCOS O REFRIGERADOS.	80	0	3111	113	\N
1	02	06	30	0000	DESPOJOS COMESTIBLES DE ANIMALES DE LA ESPECIE PORCINA- FRESCOS O REFRIGERADOS	20	0	3111	113	\N
1	02	06	41	\N	HIGADOS DE ANIMALES DE LA ESPECIE PORCINA CONGELADOS.	20	0	3111	113	\N
1	02	06	41	0000	HIGADOS DE ANIMALES DE LA ESPECIE PORCINA- CONGELADOS	20	0	3111	113	\N
1	02	06	49	\N	LOS DMS DESPOJOS COMESTIBLES DE ANIMALES DE LA ESPECIE PORCINA. CONGELADOS.	20	0	3111	113	\N
1	02	06	49	0000	LOS DMS DESPOJOS COMESTIBLES DE ANIMALES DE LA ESPECIE PORCINA- CONGELADOS	20	0	3111	113	\N
1	02	06	80	\N	LOS DMS DESPOJOS COMESTIBLES FRESCOS -REFRIGERADOS- DE LAS  ESPECIES OVINA CAPRINA CABALLAR ASNAL	20	0	3111	113	\N
1	02	06	80	0000	LOS DMS DESPOJOS COMESTIBLES DE ANIMALES DE LAS ESPECIES OVINA- CAPRINA- CABALLAR- ASNAL O MULAR- FRESCOS O REFRIGERADOS	20	0	3111	113	\N
1	02	06	90	\N	LOS DMS DESPOJOS COMESTIBLES.CONGELADOS.DE LAS ESPECIES OVINA CAPRINA CABALLAR ASNAL O MULAR.	20	0	3111	113	\N
1	02	06	90	0000	LOS DMS DESPOJOS COMESTIBLES DE ANIMALES DE LAS ESPECIES OVINA- CAPRINA- CABALLAR- ASNAL O MULAR- CONGELADOS	20	0	3111	113	\N
1	02	07	\N	\N	CARNE Y DESPOJOS COMESTIBLES- DE AVES DE LA PARTIDA 01.05- FRESCOS- REFRIGERADOS O CONGELADOS	20	0	3111	113	\N
1	02	07	11	\N	CARNE Y DESPOJOS COMESTIBLES -SIN TROCEAR. FRESCOS O REFRIGERADOS- DE GALLO O GALLINA.	20	0	3111	113	\N
1	02	07	11	0000	CARNE DE GALLO O GALLINA SIN TROCEAR- FRESCA O REFRIGERADA	20	0	3111	113	\N
1	02	07	12	\N	CARNE Y DESPOJOS COMESTIBLES -SIN TROCEAR. CONGELADOS- DE GALLO O GALLINA.	20	0	3111	113	\N
1	02	07	12	0000	CARNE DE GALLO O GALLINA SIN TROCEAR- CONGELADA	20	0	3111	113	\N
1	02	07	13	\N	TROZOS Y DESPOJOS. FRESCOS O REFRIGERADOS DE GALLO O GALLINA	20	0	3111	113	\N
1	02	07	13	0000	TROZOS Y DESPOJOS- FRESCOS O REFRIGERADOS DE GALLO O GALLINA	20	0	3111	113	\N
1	02	07	13	1000	MEDIOS Y CUARTOS TRASEROS- INCLUIDOS SUS TROZOS DE GALLO O GALLINA- FRESCOS O REFRIGERADOS	20	0	3111	113	\N
1	02	07	13	9000	LOS DMS TROZOS Y DESPOJOS DE GALLO O GALLINA- FRESCOS O REFRIGERADOS	20	0	3111	113	\N
1	02	07	14	\N	TROZOS Y DESPOJOS CONGELADOS DE GALLO O GALLINA	20	0	3111	113	\N
1	02	07	14	0000	TROZOS Y DESPOJOS CONGELADOS DE GALLO O GALLINA	20	0	3111	113	\N
1	02	07	14	1000	MEDIOS Y CUARTOS TRASEROS- INCLUIDOS SUS TROZOS DE GALLO O GALLINA- CONGELADOS	20	0	3111	113	\N
1	02	07	14	9000	LOS DMS TROZOS Y DESPOJOS DE GALLO O GALLINA- CONGELADOS	20	0	3111	113	\N
1	02	07	24	\N	CARNE Y DESPOJOS COMESTIBLES -SIN TROCEAR. FRESCOS O REFRIGERADOS- DE PAVO (GALLIPAVO)	20	0	3111	113	\N
1	02	07	24	0000	CARNE DE PAVO (GALLIPAVO) SIN TROCEAR- FRESCOS O REFRIGERADOS	20	0	3111	113	\N
1	02	07	25	\N	CARNE Y DESPOJOS COMESTIBLES -SIN TROCEAR. CONGELADOS- DE PAVO (GALLIPAVO)	20	0	3111	113	\N
